"","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Accession"
"ASV3596","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidetes_VC2.1_Bac22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","JQ287066.1.1480"
"ASV3600","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV3601","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Reinekea","uncultured_bacterium","JQ198364.1.1360"
"ASV3602","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_bacterium","FJ748816.1.1514"
"ASV3603","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium","JQ215151.1.1349"
"ASV3605","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter","uncultured_Bdellovibrionales_bacterium","AB294947.1.1488"
"ASV3606","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","uncultured","uncultured_planctomycete","FN822112.1.1370"
"ASV3607","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_bacterium",NA
"ASV3610","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium","JQ196292.1.1351"
"ASV3612","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","uncultured_bacterium",NA
"ASV3614","Bacteria","Acidobacteria","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae","Acanthopleuribacter","uncultured_bacterium","JQ211500.1.1385"
"ASV3616","Bacteria","Proteobacteria","Deltaproteobacteria","Bradymonadales","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","AB476282.1.1417"
"ASV3620","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","uncultured_bacterium",NA
"ASV3622","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured_bacterium","JQ347312.1.1475"
"ASV3634","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FN562884.1.1223"
"ASV3640","Bacteria","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","uncultured_Verrucomicrobia_bacterium","AB189371.1.1535"
"ASV3641","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","uncultured_bacterium","uncultured_bacterium","JQ198408.1.1353"
"ASV3642","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","uncultured_bacterium",NA
"ASV3645","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","uncultured_bacterium","uncultured_bacterium","FM179885.1.1481"
"ASV3646","Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3647","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV3649","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","uncultured_bacterium",NA
"ASV3652","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algitalea","uncultured_bacterium","JQ197326.1.1354"
"ASV3653","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV3654","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3655","Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3656","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopelagicus","uncultured_marine_archaeon","JQ224996.1.1347"
"ASV3657","Bacteria","Planctomycetes","Phycisphaerae","MSBL9","4572-13","uncultured_bacterium","uncultured_bacterium","FJ873313.1.1390"
"ASV3661","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans","uncultured_bacterium",NA
"ASV3662","Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","uncultured_Verrucomicrobia_bacterium","uncultured_Verrucomicrobia_bacterium","uncultured_Verrucomicrobia_bacterium","AB294943.1.1466"
"ASV3666","Bacteria","Aegiribacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","JQ209362.1.1393"
"ASV3668","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","Owenweeksia","bacterium_DG890","AY258122.1.1403"
"ASV3674","Bacteria","Latescibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3675","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidetes_VC2.1_Bac22","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","FN554119.1.1479"
"ASV3676","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium","JQ196292.1.1351"
"ASV3678","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV3679","Bacteria","Marinimicrobia_(SAR406_clade)","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","GU941003.1.1431"
"ASV3683","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","uncultured_bacterium","AB530244.1.1485"
"ASV3687","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3688","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","Aquimarina_sp._CBA3207","KF612582.1.1351"
"ASV3689","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Gimesiaceae","uncultured","uncultured_planctomycete","FN822147.1.1366"
"ASV3690","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Limnobacter","uncultured_bacterium","JQ337612.1.1395"
"ASV3691","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_bacterium","FM242277.1.1497"
"ASV3692","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured_bacterium","JQ198784.1.1352"
"ASV3694","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium","JQ196292.1.1351"
"ASV3696","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","uncultured_marine_bacterium","FJ826131.1.1488"
"ASV3701","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","uncultured_bacterium","JQ347431.1.1350"
"ASV3702","Bacteria","Patescibacteria","Gracilibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FJ792159.1.1330"
"ASV3704","Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3707","Bacteria","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","uncultured_sediment_bacterium","FN553921.1.1516"
"ASV3708","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Sinobacterium","Oceanospirillaceae_bacterium_B3","KF312891.1.1414"
"ASV3710","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","uncultured_bacterium","JQ194992.1.1361"
"ASV3712","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","JQ287427.1.1435"
"ASV3714","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","PAUC26f","uncultured_bacterium","AB630903.1.1442"
"ASV3716","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured_bacterium","AB476268.1.1448"
"ASV3720","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_bacterium","FN550039.1.1513"
"ASV3722","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","uncultured","uncultured_bacterium",NA
"ASV3723","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3726","Bacteria","Acidobacteria","Subgroup_9","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FJ748790.1.1517"
"ASV3727","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured_Bacteroidetes_bacterium","uncultured_Bacteroidetes_bacterium","FJ814757.1.1353"
"ASV3728","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured","uncultured_marine_bacterium","FN396675.1.1403"
"ASV3729","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","uncultured_bacterium","uncultured_bacterium","AB476256.1.1446"
"ASV3731","Bacteria","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_bacterium",NA
"ASV3734","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus","unidentified","DI128993.1.1521"
"ASV3735","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","Escherichia_coli","JQ781646.1.1219"
"ASV3736","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium_sp._SL62","AY538750.1.1516"
"ASV3738","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","Sulfitobacter_sp._FS12-3","JQ799973.1.1380"
"ASV3739","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavicella","uncultured_bacterium","JQ195775.1.1352"
"ASV3741","Archaea","Nanoarchaeaeota","Woesearchaeia","uncultured_archaeon","uncultured_archaeon","uncultured_archaeon","uncultured_archaeon","FJ851599.1.962"
"ASV3743","Bacteria","Cyanobacteria","Sericytochromatia","uncultured_soil_bacterium","uncultured_soil_bacterium","uncultured_soil_bacterium","uncultured_soil_bacterium","FQ658712.1.1336"
"ASV3745","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured","uncultured_marine_bacterium","FN396675.1.1403"
"ASV3754","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","Thiomicrorhabdus","Thiomicrospira_sp._NP20","EU196336.1.1475"
"ASV3756","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured_bacterium",NA
"ASV3758","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus","uncultured_marine_bacterium","FN396694.1.1418"
"ASV3759","Bacteria","Latescibacteria","Latescibacteria","Latescibacterales","Latescibacteraceae","uncultured_marine_bacterium","uncultured_marine_bacterium","FN396690.1.1410"
"ASV3760","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_UCG-001","uncultured_bacterium","FJ973585.1.1361"
"ASV3761","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfatirhabdium","uncultured_bacterium","AB530220.1.1524"
"ASV3764","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3766","Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","uncultured_bacterium","AB476199.1.1464"
"ASV3770","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus_marcusii","JX122573.1.1355"
"ASV3771","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","DEV007","uncultured_bacterium","uncultured_bacterium","JQ337717.1.1402"
"ASV3773","Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3775","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus","uncultured_gamma_proteobacterium","FM242233.1.1484"
"ASV3776","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV3777","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured_bacterium","AB476268.1.1448"
"ASV3778","Bacteria","Acidobacteria","Subgroup_26","uncultured_marine_bacterium","uncultured_marine_bacterium","uncultured_marine_bacterium","uncultured_marine_bacterium","FN396687.1.1432"
"ASV3782","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured_bacterium","JQ198923.1.1352"
"ASV3783","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","Aquimarina_sp._CBA3207","KF612582.1.1351"
"ASV3784","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula","uncultured_planctomycete","AB491829.1.1522"
"ASV3787","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter","Erythrobacter_nanhaisediminis","KP342254.1.1398"
"ASV3788","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","uncultured_bacterium","AB530244.1.1485"
"ASV3789","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","uncultured_sediment_bacterium","uncultured_sediment_bacterium","FN554125.1.1481"
"ASV3791","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1","Leptolyngbya_sp._OU_6","GQ162217.1.1287"
"ASV3793","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus","uncultured_bacterium","JQ195038.1.1379"
"ASV3794","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae","Granulosicoccus","uncultured_proteobacterium","JQ218703.1.1493"
"ASV3796","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","Altererythrobacter_sp._kmb64","KF289478.1.1353"
"ASV3797","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","DEV007","uncultured_bacterium","uncultured_bacterium","JQ199473.1.1374"
"ASV3798","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_bacterium","FN562915.1.1283"
"ASV3800","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","uncultured","uncultured_alpha_proteobacterium","AB252933.1.1456"
"ASV3801","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium","JQ347374.1.1499"
"ASV3802","Bacteria","Patescibacteria","Gracilibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV3803","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum","endosymbiont_of_Ridgeia_piscesae","JX570607.1.1349"
"ASV3805","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Marinobacterium","Marinobacterium_sp._IMCC1424","KF146347.1.1434"
"ASV3806","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Spirochaeta_perfilievii","AY337318.1.1428"
"ASV3808","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","NS7_marine_group","uncultured_bacterium","uncultured_bacterium","JQ197324.1.1353"
"ASV3813","Bacteria","Latescibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FJ905749.1.1410"
"ASV3814","Bacteria","Calditrichaeota","Calditrichia","Calditrichales","Calditrichaceae","uncultured_bacterium","uncultured_bacterium",NA
"ASV3816","Bacteria","Aegiribacteria","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","FN553950.1.1531"
"ASV3817","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas","uncultured_bacterium","FJ792012.1.1365"
"ASV3819","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas_sp._I_71-LFP2B10A","JQ917835.1.1396"
"ASV3821","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfospira","uncultured_bacterium","FJ973581.1.1416"
"ASV3824","Bacteria","Latescibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FJ905749.1.1410"
"ASV3825","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_bacterium","AB530239.1.1483"
"ASV3826","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algibacter","Algibacter_sp._J4-25","GU949538.1.1413"
"ASV3827","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","uncultured_marine_bacterium","uncultured_marine_bacterium",NA
"ASV3828","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","JQ287427.1.1435"
"ASV3829","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae","Granulosicoccus","uncultured_proteobacterium","JQ218703.1.1493"
"ASV3831","Bacteria","Chloroflexi","KD4-96","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","JQ197218.1.1323"
"ASV3832","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Candidatus_Thiobios","uncultured_gamma_proteobacterium","AB294924.1.1435"
"ASV3834","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured_bacterium",NA
"ASV3835","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","uncultured_bacterium","AB530244.1.1485"
